nid,label
94916,10
94917,4
94919,24
94920,24
94922,2
94923,28
94925,28
94926,28
94927,28
94928,4
94929,24
94930,9
94931,10
94932,28
94933,27
94935,16
94936,5
94937,4
94938,10
94939,34
94940,9
94941,28
94944,8
94945,17
94946,2
94948,28
94949,28
94950,28
94951,34
94952,16
94954,10
94955,13
94957,2
94958,16
94959,19
94960,8
94961,33
94962,8
121746,16
94967,28
94990,24
95177,16
95178,27
95179,24
95180,16
95181,16
95182,26
95183,19
95184,27
95185,17
95186,16
95187,24
95188,8
95189,1
95190,16
95191,19
95192,16
95193,10
95194,8
95195,16
95196,16
95197,0
95198,16
95199,4
95200,16
95201,24
95202,9
95203,24
95204,23
95205,23
95206,16
95207,29
95208,23
95209,16
95210,24
95211,24
95212,10
95213,8
95214,4
95215,16
95216,16
95217,16
95218,27
95219,32
95220,34
95221,16
95222,4
95223,25
95224,28
95225,4
95226,24
95227,16
95228,11
95229,10
95230,22
95231,16
95232,16
95233,16
95234,16
95235,8
95236,4
95237,10
95238,16
95239,4
95240,31
95241,16
95242,24
95243,24
95244,28
95245,4
95246,4
95247,28
95248,8
95249,24
95250,16
95251,23
95252,28
95253,32
95254,24
95255,26
95256,4
95257,32
95258,16
95259,16
95260,27
95261,28
95262,26
95263,28
95264,16
95265,22
95266,27
95267,19
95268,10
95269,2
95270,5
95271,16
95272,28
95273,16
95274,27
95275,10
95276,9
95277,20
95278,16
95279,16
95280,1
95281,3
95282,34
95283,16
95284,31
95285,28
95286,24
95287,28
95288,4
95289,5
95290,16
95291,24
95292,16
95293,28
95294,4
95295,24
95296,16
95297,28
95298,28
95299,28
95300,26
95301,16
95302,28
95303,28
95304,28
95305,4
95306,16
95307,19
95308,16
95309,10
95310,4
95311,24
95312,16
95313,16
95314,5
95315,3
95316,4
95317,6
95318,16
95319,24
95320,16
95321,24
95322,24
95323,24
95324,24
95325,14
95326,16
95327,17
95328,16
95329,16
95330,21
95331,24
95332,16
95333,17
95334,14
95335,8
95336,16
95337,22
95338,4
95339,24
95340,16
95341,26
95342,4
95343,16
95344,10
95345,27
95346,27
95347,16
95348,16
95349,24
95350,16
95351,4
95352,10
95353,27
95354,34
95355,24
95356,24
95357,27
95358,16
95359,27
95360,26
95361,10
95362,24
95363,27
95364,24
95365,28
95366,16
95367,8
95368,24
95369,16
95370,24
95371,10
95372,16
95373,16
95374,16
95375,26
95376,3
95377,24
95378,16
95379,16
95380,14
95381,26
95382,16
95383,19
95385,16
95386,24
95387,24
95388,31
95389,16
95390,8
95391,26
95392,16
95393,4
95394,16
95395,5
95396,10
95397,16
95398,8
95399,28
95400,16
95401,5
95402,0
95403,16
95404,34
95405,28
95406,28
95407,28
95408,19
95409,24
95410,4
95411,23
95412,24
95413,13
95414,16
95415,5
95416,24
95417,24
95418,19
95419,16
95420,10
95421,27
95422,4
95424,19
95425,16
95426,28
95427,4
95428,27
95429,27
95430,28
95431,16
95432,24
95433,24
95434,16
95435,16
95436,31
95437,16
121750,24
95438,16
95439,24
95440,3
95441,16
95442,16
95443,16
95444,16
95445,24
95446,13
95447,24
95448,16
95449,27
95450,24
95451,16
95452,24
95453,9
95454,5
95455,4
95456,16
95457,16
95458,24
95459,16
95460,16
95461,28
95462,16
95463,24
95464,9
95465,6
95466,24
95467,24
95468,4
95469,8
95470,24
95471,24
95472,16
95473,3
95474,16
95475,16
95476,19
95477,24
95478,10
95479,24
95480,24
95481,19
95482,10
95483,4
95484,24
95485,9
95486,8
95487,10
95488,28
95489,28
95490,28
95491,28
95492,27
95493,27
95494,9
95495,34
95496,22
95497,31
95498,28
95499,10
95500,32
95501,16
95502,28
95503,10
95504,26
95505,28
95506,16
95507,25
95508,2
95509,16
95510,16
95511,10
95513,22
95514,10
95515,9
95516,2
95517,22
95518,26
95519,26
95520,28
95521,28
95522,9
95523,24
95524,22
95525,28
95526,23
95527,24
95528,10
95529,28
95530,28
95531,28
95532,2
95533,4
95535,28
95536,28
95537,28
95538,28
95539,24
95540,23
95541,16
95542,16
95543,2
95544,16
95545,16
95546,9
95547,28
95548,2
95549,33
95550,10
95551,13
95552,32
95553,16
95554,19
95555,32
95556,16
95557,24
95558,16
95559,11
95560,2
95561,24
95562,24
95563,16
95565,28
95566,10
95567,25
95568,32
95569,33
95570,4
95571,2
95572,28
95573,9
95575,10
95576,26
95577,10
95578,27
95579,4
95580,20
95581,31
95582,8
95583,24
95584,13
95585,10
95587,2
95589,10
95590,16
95591,4
95592,5
95593,8
95594,26
95595,19
95596,16
95597,28
95598,5
95599,28
95600,22
95601,28
95602,28
95603,33
95604,8
95605,10
95606,28
95607,28
95608,24
95609,5
95610,28
95611,9
95612,6
95613,10
95614,9
95615,27
95616,28
95618,16
95619,19
95620,10
95621,20
95622,32
95623,22
95624,24
95625,28
95626,13
95627,28
95628,19
95629,16
95631,31
95632,24
95633,28
95634,16
95635,16
95636,25
95637,1
95638,28
95639,24
95640,31
95642,16
95644,32
95647,34
95672,28
95673,8
95681,16
95708,3
95744,27
122699,16
121050,16
121053,24
95857,25
122700,28
95927,28
95930,10
95932,9
95933,5
95934,10
95935,10
95936,10
95937,24
95938,10
95940,28
95946,32
95947,16
95948,28
95950,15
95951,28
95952,29
95953,28
95954,9
95955,5
95956,19
95957,24
95958,34
95960,10
95961,32
95963,16
95964,28
95965,28
95966,28
95967,34
121056,16
95969,8
95970,26
95971,10
95972,26
95974,34
95975,34
95976,31
95979,21
95980,1
95981,5
95982,2
95983,3
95984,28
95986,9
95987,32
95988,10
95989,8
95990,5
95991,31
95992,20
95993,10
95994,10
95995,28
95996,13
95997,10
95998,28
95999,26
96001,28
96002,27
96003,24
96004,26
96006,28
96007,8
96009,2
96012,28
96013,16
96014,28
96016,28
96018,1
96020,5
96021,26
96023,28
96024,28
96025,28
96026,28
96028,8
96029,5
96030,29
96031,3
96032,28
96034,8
96035,34
96036,24
96038,8
96039,5
96040,28
96041,29
96042,6
96043,10
96044,23
96045,28
96046,28
96048,2
96049,10
96050,28
96051,0
96052,28
96053,8
96054,9
96055,28
96056,10
96057,28
96058,23
96060,27
96061,24
96062,8
96064,28
96067,31
121060,24
96069,8
96071,28
96072,10
96073,24
96075,10
96076,10
96077,26
96078,16
96079,10
96082,24
96083,10
96084,22
96085,33
96086,28
96087,26
96088,16
96090,2
96091,31
96092,5
96093,6
96094,10
96095,28
96096,5
121061,24
96098,28
96099,16
96100,26
96101,16
96102,31
96103,25
96104,28
96105,28
96107,27
96108,16
96109,28
96110,28
96111,28
96112,28
96113,28
96115,31
96117,4
96118,31
96119,9
96122,27
96123,16
96125,26
96126,26
96128,8
96129,28
96130,10
96132,19
96133,24
96135,16
96136,4
96137,32
96138,7
96139,28
96140,14
96142,24
96143,26
96144,32
96146,27
96148,3
96150,19
96151,28
96152,16
96153,22
96154,5
96155,27
96156,28
96157,32
96158,28
96159,7
96160,23
96162,5
96163,16
96165,16
96166,27
96167,10
96168,32
96169,8
96170,1
96171,28
96172,24
96173,26
96174,22
96175,19
96177,16
96180,27
96181,5
96183,10
96185,24
96186,28
96187,28
96189,19
96190,28
96191,25
96193,31
96194,16
96195,24
96196,26
96217,27
96218,5
96234,19
96246,16
121072,24
96409,16
96410,24
96411,16
96412,16
96413,22
96414,16
96415,16
96416,16
96417,24
96418,22
96419,3
96420,16
96421,16
96422,24
96423,28
96424,24
96425,28
96426,28
96427,26
96428,24
96429,8
96430,16
96431,24
96432,16
96433,27
96434,2
96435,10
96436,28
96437,16
96438,16
96439,24
96440,24
96441,24
96442,23
96443,24
96444,14
96445,24
96446,24
96447,27
96448,24
96449,24
96450,24
96451,19
96452,16
96453,24
96454,2
96455,26
96456,24
96457,27
96458,0
96459,4
96460,4
96461,31
96462,27
96463,10
96464,21
96465,16
96466,24
96467,28
96468,16
96469,28
96470,27
96471,16
96472,28
96473,18
96474,16
96475,27
96476,24
96477,8
96478,16
96479,16
96480,16
96481,31
96482,24
96483,16
96484,27
96486,16
96487,16
96488,16
96489,16
96490,24
96491,25
96492,16
96493,24
96494,16
96495,16
96496,4
96497,13
96498,24
96499,31
96500,26
96501,31
96502,6
96503,24
96504,9
96505,16
96506,24
96507,16
96508,16
96509,16
96510,24
96511,13
96512,24
96513,16
96514,16
96515,10
96516,16
96517,24
96518,4
96519,32
96520,3
96521,4
96522,10
96523,5
96524,34
96525,24
96526,4
96527,28
96528,28
96529,32
96530,27
96531,24
96532,28
96533,2
96534,17
96535,24
96536,16
96537,28
96538,10
96539,9
96540,8
96541,28
96542,25
96543,28
96544,28
96545,28
96546,5
96547,7
96548,10
96549,10
96550,27
96551,24
96552,31
96553,28
96554,24
96555,24
96556,16
96557,16
96558,10
96559,34
96560,23
96561,9
96562,19
96563,5
96564,16
96565,10
96566,10
96567,10
96568,10
96569,28
96570,34
96571,10
96572,5
96573,27
96574,1
96575,28
96576,10
96577,22
96578,26
96579,19
96580,28
96581,10
96582,16
96583,2
96584,4
96585,33
96586,8
96587,8
96588,26
96589,28
96590,31
96591,5
96592,27
96593,34
96594,16
96595,16
96596,24
96597,28
96598,34
96599,9
96600,26
96601,28
96602,16
96603,26
96604,16
96605,9
96606,28
96607,16
96608,10
96609,28
96610,24
96611,10
96612,31
96613,7
96614,24
96615,10
96616,23
96617,16
96618,5
96619,31
96620,2
96621,23
96622,16
96623,2
96624,16
96625,5
96626,28
96627,17
96628,28
96629,24
96630,16
96631,28
96632,16
96633,24
96634,8
96635,8
96636,26
96637,21
96638,27
96639,4
96640,28
96641,15
96642,16
96643,24
96644,24
96645,24
96646,26
96647,28
96648,26
96649,28
96650,9
96651,28
96652,28
96653,19
96654,23
96655,20
96656,8
96657,27
96658,16
121083,2
96660,10
96661,4
96662,8
96663,28
96664,24
96665,25
96666,8
96667,13
96668,28
96669,24
96670,10
96671,10
96672,28
96673,8
96674,10
96675,26
96676,8
96677,5
96678,16
96679,9
96680,28
96681,28
96682,10
96683,9
96684,27
96685,24
96686,22
96687,33
96688,16
96689,24
96690,2
96691,9
96692,24
96693,4
96694,31
96695,2
96696,28
96697,32
96698,28
96699,16
96700,28
96701,8
96702,3
96703,2
96704,9
96705,31
96706,23
96707,7
96708,34
96709,28
96710,16
96711,28
96712,5
96713,28
96714,18
96715,5
96716,10
96717,24
96718,31
96720,28
96721,20
96722,4
96723,2
96724,20
96725,13
96726,4
96727,20
121086,33
96729,20
96730,16
96731,3
96732,16
96733,15
96734,28
96735,24
96736,18
96737,24
96738,16
96739,16
96740,2
96741,16
96742,8
96743,22
96744,16
96745,26
96746,27
96747,11
96748,16
96749,22
96750,10
96751,27
121087,16
96752,27
96753,2
96754,25
96755,27
96756,2
96757,24
96758,16
96759,24
96760,3
96762,24
96763,16
96764,24
96765,24
96766,16
96767,19
96768,16
96769,22
96770,16
96771,10
96772,6
96773,32
96774,16
96775,1
96776,10
96777,3
96778,24
96779,6
96781,8
96782,24
96783,5
96784,16
96785,16
96786,27
96787,16
122706,13
96788,26
96789,32
96790,10
96792,24
96793,16
96794,24
96795,24
96796,24
96797,16
96798,23
96799,4
96800,24
96801,16
96802,16
96805,16
96806,16
96807,27
96808,16
96809,16
96810,10
96811,24
96812,24
96813,16
96814,4
96815,27
96816,24
96817,24
96818,24
96819,16
96821,24
96822,4
96823,16
96824,6
96825,24
96826,5
96827,19
96828,5
96829,16
96830,24
96832,16
96834,3
96835,16
96836,16
96837,24
96838,24
96839,24
96840,24
96841,16
96843,24
96844,16
96845,24
96846,24
96847,16
96848,16
96849,24
96850,28
96851,24
96852,24
96853,16
96854,24
96855,16
96856,24
96857,4
96858,24
96859,26
96860,4
96861,24
96862,24
96863,16
96864,16
121091,28
96866,24
96867,34
96882,24
121092,16
96895,16
96946,2
97030,10
121100,10
121101,32
97119,19
97146,28
97147,10
97148,25
97150,5
97152,28
97153,10
97154,1
97155,24
97156,34
97157,16
97158,4
97159,3
97160,28
97163,10
97165,19
97167,2
97168,3
97169,19
97170,16
97171,22
97172,9
97176,4
97179,20
125818,22
97181,20
97182,26
97183,16
97184,28
97185,26
97186,8
97187,23
97188,28
97189,26
97191,28
97192,24
97193,16
97195,24
97196,24
97197,16
97198,24
97199,8
97202,28
97203,16
97204,26
97205,28
97206,28
97209,28
97210,16
97211,4
97213,18
97216,16
97218,5
97219,24
97221,5
97222,2
97223,28
97225,5
97228,4
97229,24
97230,2
97231,2
97233,16
97236,28
97240,24
97244,16
97246,24
97247,27
97248,24
97249,4
97250,16
97251,28
125821,28
97253,8
97254,16
97255,2
97256,5
97258,19
97260,16
97261,3
97262,24
97263,6
97264,13
97265,16
97266,3
97267,28
125822,27
97269,4
97270,20
97271,8
97272,16
97273,24
97274,28
97275,16
97276,24
97277,28
97278,16
97279,24
97280,16
97281,4
97282,16
97283,16
97284,28
97285,20
97286,2
97287,10
125823,16
97289,28
97290,3
97291,24
97292,24
97293,19
97294,5
97295,9
97297,16
97298,8
97299,24
97301,31
97302,16
97304,27
97305,16
97306,2
97307,34
97308,16
97309,24
97310,16
97311,28
97312,31
97313,18
97315,8
97316,16
97317,16
97318,24
97319,2
97320,28
97321,28
97322,28
97323,24
97324,8
97325,24
97327,24
97329,6
97330,24
97331,24
97332,10
97333,16
97334,10
97335,16
97336,28
125825,32
97337,16
97338,20
97340,20
97341,28
97342,16
97343,19
97344,16
97345,16
97346,16
97347,16
97348,16
97349,31
97350,31
97351,16
97352,10
97353,16
97355,16
97356,24
97357,2
97358,19
97360,8
97362,28
97363,28
97364,2
97366,16
97367,27
97368,24
97369,9
97370,16
97372,16
97373,16
97374,13
97375,28
97403,27
121115,28
125830,10
97601,34
97602,8
97603,16
97604,24
97605,28
97606,26
97607,13
97608,22
97609,10
97610,16
97611,2
97612,8
97613,18
97614,24
97615,16
97616,26
97617,24
97618,24
97619,10
97620,16
97621,24
97622,3
97623,28
97624,16
97625,8
97626,31
97627,9
97628,27
97629,28
97630,28
97631,16
97632,33
97633,28
97634,34
97635,2
97636,34
97637,4
97638,32
97639,16
97640,22
97641,30
97642,28
97643,32
97644,20
97645,20
97646,7
97647,16
97648,31
97649,10
97650,16
97651,28
97652,16
97653,22
97654,8
97655,28
97656,4
97657,20
97658,16
97659,28
97660,28
97661,34
97662,8
97663,20
97664,10
97665,2
97666,16
97667,16
97668,2
97669,28
97670,24
97671,9
97672,10
97673,2
97674,34
97675,31
97676,10
97677,12
97678,28
97679,8
97680,24
97681,19
97682,31
97683,28
97684,16
97685,14
97686,24
97687,31
97688,28
97689,34
97690,23
97691,16
97692,31
97693,16
97694,28
97695,24
97696,16
97697,28
97698,8
97699,10
97700,5
97701,2
97702,24
97703,28
97704,26
97705,16
97706,28
97707,24
97708,8
97709,31
97710,16
97711,26
97712,2
97713,4
97714,31
97715,23
97716,5
97717,26
97718,2
97719,3
125840,28
97720,5
97721,13
97722,19
97723,24
97724,19
97725,20
97726,10
97727,26
97728,16
97729,10
97730,31
97731,4
97732,29
97733,29
97734,3
97735,8
97736,16
97737,28
97738,10
97739,28
97740,27
97741,28
97742,28
97743,28
97744,32
97745,24
97746,28
97747,24
97748,16
97749,24
97750,24
97751,5
97752,16
97753,25
97754,16
97755,26
97756,6
97757,24
97758,16
97759,13
97760,32
97761,3
97762,10
97763,2
97764,16
97765,27
125842,19
97766,27
97767,24
97768,34
97769,20
97770,8
97771,8
97772,10
97773,26
97774,5
97775,27
97776,27
97777,24
97778,16
97779,32
97780,28
97781,17
97782,30
97783,16
97784,4
97785,31
97786,28
125843,16
97787,3
97788,27
97789,16
97790,16
97791,16
97792,4
97793,8
97794,23
97795,16
97796,24
97797,3
97798,24
97799,28
97800,16
97801,24
97802,27
97803,4
97804,31
97805,10
97806,24
97807,32
97808,10
97809,28
97810,10
97811,8
97812,10
97813,24
97814,16
97815,10
97817,8
97818,16
97819,32
97820,10
97821,16
97822,16
97823,24
97824,24
97825,16
97826,16
97827,16
97828,16
97829,28
97830,16
97831,24
97832,26
97833,24
97834,24
97835,24
97836,10
97837,24
97838,8
97839,16
97840,24
97841,16
97842,24
97843,2
97844,16
97845,24
97846,24
97847,24
97848,16
97849,24
97850,24
97851,24
97852,22
97853,24
97854,16
97855,24
97857,24
97858,2
97860,22
97861,4
97862,24
97863,24
97864,24
97865,10
97866,11
97867,16
97868,14
97869,16
97870,9
97871,6
97873,25
97874,28
97875,32
97876,10
97877,27
97878,24
97879,10
97880,6
97881,4
97882,16
97883,16
97884,26
97885,3
97886,23
97887,16
97888,26
97889,16
97890,10
97891,5
97892,24
97893,3
97894,26
97895,28
97896,28
97897,10
97898,26
97899,24
97900,10
97901,13
97902,8
97903,28
97904,16
97905,24
97906,27
97907,16
97908,4
97909,24
97910,24
97911,4
97912,16
97913,27
97914,28
97915,16
97916,5
97917,16
97918,27
97919,16
97920,1
97921,16
97922,16
97923,6
97924,16
97925,10
125847,5
97927,24
97928,14
97929,34
97930,26
97931,28
97932,27
97933,28
97934,34
97935,10
97936,20
97937,5
97938,32
97939,19
97940,19
97942,9
97943,19
97944,16
97945,24
97946,14
97947,8
97948,16
97949,13
97950,24
97951,5
97952,20
97953,10
97954,33
97956,16
97957,24
97958,4
97959,24
97960,8
97961,34
97962,27
97963,16
97964,10
97965,16
97966,27
97967,2
97968,2
97969,28
97970,28
97971,24
97972,28
97973,5
97974,32
97976,28
97977,28
97978,28
97979,31
97980,26
97981,23
97982,24
97983,16
97984,4
97985,13
97986,28
97987,16
97988,3
97989,20
97990,23
97991,28
97992,28
97993,9
97994,2
97996,22
97997,10
97999,28
98000,1
98001,3
98002,28
98003,28
98004,5
98005,28
98006,26
98007,24
98008,28
98009,24
98010,28
98011,31
98012,23
98013,22
98014,28
98015,28
98016,26
98017,28
98018,33
98019,34
98022,28
98023,32
98025,28
98026,28
98027,32
98028,3
98029,26
98031,8
98032,2
98037,22
98040,32
98042,24
125852,16
98060,7
98086,10
98101,28
98121,8
98190,5
98222,24
125860,32
125862,28
98296,31
98297,16
98298,28
98299,34
98302,24
98303,16
98304,28
98305,28
98306,4
98307,28
98308,28
98309,4
98310,4
98311,13
98312,16
98313,34
98314,5
98315,24
98319,16
98320,16
98322,16
98325,16
98326,28
98327,13
98329,31
98330,24
98331,33
98332,24
98333,24
98334,5
98335,16
98336,20
125865,19
98339,16
98341,24
98342,26
98344,24
98345,24
98347,24
98348,4
98349,27
98350,17
98351,24
98352,26
98353,16
98355,16
98358,24
98359,16
98361,24
98362,16
98363,16
98364,28
98366,1
98368,4
98369,16
98372,27
98373,10
98374,24
98375,8
98376,10
98378,3
98379,10
98381,24
98382,16
98383,9
98384,16
98386,16
98387,24
98388,13
98389,16
98390,10
98391,16
98392,24
98393,16
98394,24
98395,19
98396,16
98397,16
98399,16
98400,18
98401,33
98402,16
98403,24
98405,16
98408,24
98409,16
98410,24
98412,8
98413,28
98414,28
98415,16
98416,16
98418,26
98419,27
98421,24
98422,18
98423,28
98425,8
98426,24
98427,10
98428,4
98429,1
98431,16
98432,28
98434,24
98435,32
98436,27
98438,20
98439,24
98440,16
98441,28
98444,16
98446,31
98449,16
98450,8
98452,9
98453,13
98454,6
98455,16
98456,13
98457,34
98458,10
98459,4
98460,16
98461,27
98462,24
98463,17
98464,16
98465,3
98466,6
98467,24
98468,19
98469,20
98470,16
98471,24
125871,26
98473,16
98474,24
98475,5
98478,23
98479,24
98480,22
98481,28
98483,10
98484,8
98485,24
98487,16
98488,4
98489,24
98490,4
98492,24
98494,5
98495,16
125872,9
98497,10
98498,24
98499,24
98500,24
98501,31
98502,32
98503,28
98504,8
98505,8
98506,26
98507,28
98508,8
98509,33
98510,24
98511,28
98512,24
98513,8
98514,10
98515,16
98516,29
98519,9
98520,9
98523,16
98524,5
98525,9
98526,16
98527,28
98528,31
98529,16
98530,28
98531,8
98532,5
98533,16
98536,16
98537,31
98551,16
98558,28
98559,24
98560,28
125876,31
125877,28
125878,31
125881,32
98764,16
98765,4
98766,26
98767,16
98768,24
98769,27
98770,16
98771,24
98772,24
98773,28
98774,32
98775,16
98776,16
98777,24
98778,28
98779,16
98780,5
98781,16
98782,26
98783,17
98784,8
98785,28
98786,25
98787,16
98788,24
98789,8
98790,16
98791,16
98792,24
98793,6
98794,32
98795,24
98796,23
98797,24
98798,28
98799,16
98800,16
98801,24
98802,27
98803,27
98804,4
98805,5
98806,24
98807,8
98808,16
98809,24
98810,24
98811,24
98812,31
98813,25
98814,24
98815,24
98816,28
98817,26
98818,24
98819,24
98820,16
98821,16
98822,16
98823,16
98824,16
98825,27
98826,24
98827,28
98828,4
98829,16
98830,24
98831,16
98832,24
98833,24
98834,24
98835,24
98836,5
98837,27
98838,28
98839,10
98840,16
98841,34
98842,16
98843,24
98844,16
98845,24
98846,24
98847,24
98848,24
98849,24
98850,32
98851,26
98852,27
98853,24
98854,4
98855,26
98856,24
98857,16
98858,24
98859,10
98860,24
98861,10
98862,24
98863,16
98864,24
98865,11
98866,16
98867,18
98868,24
98869,28
98870,2
98871,23
98872,24
98873,16
98874,24
98875,6
98876,28
98877,28
98878,2
98879,10
98880,16
98881,24
98882,28
98883,8
98884,16
98885,2
98886,28
98887,10
98888,5
98889,23
98890,8
98891,24
98892,10
98893,24
98894,27
98895,16
98896,10
98897,24
98898,5
98899,10
98900,28
98901,24
98902,16
98903,10
98904,16
98905,4
98906,27
98907,24
98908,16
98909,24
98910,10
98911,23
98912,25
98913,23
98914,3
98915,24
98916,1
98917,16
98918,24
98919,16
98920,28
98921,16
98922,16
98923,24
98924,27
98925,26
98926,28
98927,24
98928,16
98929,27
98930,16
98931,19
98932,16
98933,8
98934,20
98935,26
98936,9
98937,23
98938,5
98939,8
98940,8
98941,10
98942,19
98943,13
98944,33
98945,28
98946,19
98947,5
98948,8
98949,24
98950,27
98951,34
98952,16
98953,16
98954,26
98955,28
98956,24
98957,22
98958,4
98959,28
98960,16
98961,33
98962,31
98963,6
98964,2
98965,4
98966,16
98967,26
98968,28
98969,9
98970,13
98971,2
98972,2
98973,16
98974,28
98975,8
98976,24
98977,9
98978,20
98979,5
98980,7
98981,28
98982,16
98983,31
98984,28
98985,28
98986,2
98987,7
98988,34
98989,21
98990,33
98991,10
98992,5
98993,24
98994,23
98996,22
98997,0
98998,13
98999,24
99000,20
99001,10
99002,10
99003,28
99004,2
99005,26
99006,26
99007,16
99008,22
99009,28
99010,28
99011,24
99012,8
99013,28
99014,9
99015,32
99016,16
99017,25
99018,8
99019,26
99020,34
99021,23
99022,31
99023,9
99024,24
99026,9
99027,28
99028,20
99029,2
99030,9
99031,13
99032,28
99033,28
99034,28
99035,24
99036,16
99037,10
99038,28
99039,31
99040,6
99041,28
99042,28
99043,26
99044,24
99045,19
99046,10
99047,26
99048,28
99050,9
99051,34
99052,31
99053,14
99054,33
99055,28
99056,28
99057,32
99058,28
99059,16
99060,19
99061,16
99062,20
99063,10
99064,33
99065,28
99066,4
99067,28
99068,8
99069,28
99070,23
99071,34
99072,25
99073,15
99074,22
99075,2
99076,31
99077,4
99078,28
99079,31
99080,20
99081,34
99082,26
99083,28
99084,26
99085,28
99086,23
99087,2
99088,28
99089,2
99090,28
99091,28
99092,34
99093,10
99094,11
99095,24
99096,33
99097,24
99098,28
99099,21
99100,28
99101,9
99102,10
99103,2
99104,8
99106,10
99107,13
99108,3
99109,11
99110,18
99111,16
99112,10
99114,2
99115,24
99116,34
99117,16
99118,16
99119,19
99120,2
99121,28
99122,24
99123,8
99124,28
99125,11
99126,2
99127,10
99128,28
99129,28
99131,28
99132,16
99133,16
99134,26
99135,28
99136,10
99137,34
99138,0
99139,24
99140,34
99141,10
99142,28
99143,16
99145,26
99146,28
99147,28
99148,24
99149,10
99151,9
99152,24
99153,8
99154,28
99155,26
99157,13
99158,16
99159,2
99160,28
99161,21
99162,13
99164,24
99165,24
99166,9
99167,16
99168,10
99169,28
99170,27
99171,27
99172,16
99173,28
99174,28
99175,26
99176,10
99177,28
99178,16
99179,16
99180,28
99181,24
99182,16
99183,5
99184,18
99185,8
99186,23
99187,33
99188,2
99189,24
99190,24
99191,10
99192,19
99193,6
99194,33
99197,6
99198,5
99199,28
99200,23
99201,31
99202,28
99203,25
99204,16
99205,33
99207,32
99208,1
99209,14
99210,24
99211,16
99212,26
99213,28
99214,16
99215,28
99217,31
99219,15
99221,26
99222,10
99226,24
99227,4
99236,19
99267,28
99269,27
99399,17
99482,13
99485,24
99486,28
99487,23
121784,16
99488,22
99489,28
99490,32
99491,16
99492,16
99493,16
99494,23
99495,24
99496,24
99497,4
99499,16
99500,16
99501,28
99502,16
99503,2
99506,20
99507,4
99508,16
99510,24
99511,27
99512,28
99513,24
99516,24
99517,26
99518,27
99519,5
99520,4
99522,27
99523,5
99525,8
99526,24
99527,16
99528,24
99530,16
99531,16
99534,3
99535,22
99536,16
99538,16
99539,24
99541,16
99542,24
99543,16
99544,16
99545,16
99547,10
99548,1
99550,8
99552,24
99554,24
99555,16
99557,24
99558,2
99559,24
99560,24
99561,4
99562,24
99563,16
99564,4
99565,16
99566,26
99567,8
99568,34
99569,13
99570,28
99571,28
99573,8
99574,13
99575,28
99576,24
99577,23
99578,0
99579,28
99580,8
99581,20
99582,9
99584,10
99585,27
99587,28
99588,5
99589,28
99591,16
99592,34
99594,8
99595,28
99596,28
99597,19
99598,10
99599,28
99600,23
99601,28
99602,23
99603,23
99604,16
99605,24
99607,4
99608,31
99609,28
99610,24
99611,28
99612,16
99613,32
99614,32
99615,24
99616,27
99617,16
99618,16
99620,16
99621,28
99622,22
99623,26
99625,6
99626,14
99627,24
99629,8
99630,8
99631,2
99634,28
99636,8
99638,2
99639,23
99640,9
99641,16
99642,10
99643,24
99645,26
99647,18
99648,28
99649,24
99650,26
99651,6
99652,16
99654,26
99655,2
99656,28
99657,10
99658,31
99659,2
99660,20
99661,29
99662,28
99663,24
99664,5
99665,24
99666,8
99667,19
99668,8
99669,9
99670,23
99671,3
99672,14
99673,16
99674,16
99675,16
99676,24
99680,8
99681,24
99682,5
99683,19
99684,4
99685,9
99686,6
99687,11
99689,4
99690,2
99691,8
99692,13
99693,28
99694,16
99696,2
99697,2
99698,24
99699,31
130583,19
99701,16
99702,24
99703,9
99704,24
99706,24
99707,8
99710,20
99711,16
121786,22
99714,16
99715,34
99716,26
99717,19
99719,28
99721,16
99722,16
99723,24
99724,10
99725,26
99727,2
99729,8
99732,20
99733,28
99734,10
99737,16
99738,28
99739,26
99740,10
99742,8
99743,28
99745,28
99746,16
99747,27
99748,28
99749,24
99750,24
99751,5
99752,26
99753,13
99754,4
99755,8
99756,13
99757,32
99758,16
99759,26
99767,32
99778,26
99779,27
99781,28
99786,26
99787,2
121787,19
130589,16
130590,16
121204,16
130591,24
99892,27
122732,27
99943,19
99944,13
99945,24
99946,24
99947,8
99948,16
99949,6
99950,24
99951,16
99952,16
99953,24
99954,16
99955,16
99956,24
99957,16
99958,28
99959,24
99960,24
99961,23
99962,24
99963,8
99964,28
99965,2
99966,27
99967,22
99968,24
99969,8
99970,28
99971,8
99972,28
99973,24
99974,10
99975,24
99976,23
99977,34
99978,26
99979,28
99980,33
99981,4
99982,33
99983,24
99984,32
99985,10
99986,28
99987,24
99988,20
99989,27
99990,8
99991,31
99992,4
99993,4
99994,10
99995,10
99996,22
99997,16
99998,27
99999,4
100000,16
100001,10
100002,2
100003,9
100004,23
100005,28
100006,28
100007,16
100008,4
100009,28
100010,28
100011,24
100012,4
100013,26
100014,9
100015,4
100016,21
100017,24
100018,28
100019,32
100020,24
100021,13
100022,8
100023,5
100024,28
100025,14
100026,28
100027,4
100028,4
100029,8
100030,28
100031,28
100032,31
100033,28
100034,10
100035,34
100036,19
100037,24
100038,28
100039,9
100040,26
100041,28
100042,28
100043,2
100044,13
100045,28
100046,28
100047,13
100048,8
100049,28
100050,3
100051,31
100052,13
100053,28
100054,26
100055,24
100056,28
100057,8
